id,created_at,updated_at,name,description,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id,sustaincert_url,project_developer,country,country_code,latitude,longitude,carbon_stream,programme_of_activities,poa_project_id,poa_project_sustaincert_id,poa_project_name,sustainable_development_goals,VER_issued_credits,VER_retired_credits,Goal_3,Goal_1,Goal_13,Goal_7,Goal_8,Goal_12,Goal_5,Goal_15,Goal_6,Goal_4,Goal_17,Goal_2,Goal_11,Goal_9,Goal_10,Goal_16,Goal_14
3509,2022-04-15 01:31:48+00:00,2022-11-20 11:32:02+00:00,Yandun 8C Wind Farm Project,"The project is located in Yandun area, southeast of Hami City, Xinjiang Autonomous Region. The project will use the abundant wind resources in the area to generate electricity and provide green power to the Northwest China Power Grid. As a renewable energy power generation project, the development of this project meets the development requirements of China's energy industry and is conducive to the sustainable development of the energy industry and the local area. 
This project installs and runs 100 wind turbines with a single unit capacity of 2,000kW, with a total installed capacity of 200 MW. After the project runs normally, it can provide on-grid power to the Northwest China Power Grid every year. The capacity is 430,032 MWh, which is equivalent to the annual operating hours of 2,150 hours, and the power plant load factor is 0.245. Without this project, the electricity generated will be provided by the Northwest China Power Grid, which is also the baseline scenario of this project. The Northwest China Power Grid is dominated by thermal power. The zero-emission wind power of this project will effectively replace part of the electricity produced by fossil fuel power plants in the Northwest China Power Grid, avoiding CO2 emissions during the power generation process corresponding to the replaced power, thereby realizing greenhouse gas emission reduction. It is estimated that this project can reduce greenhouse gas emissions by 335,134 tCO2e each year.",Gold Standard for the Global Goals,335134,2021-07-28,2026-07-27,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,11558,https://platform.sustain-cert.com/public-project/2758,"Profit Carbon Environmental Energy Technology (Shanghai) Co., Ltd.",China,CN,,,VER,Standalone,,,,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",473975.0,688.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3508,2022-04-15 01:23:14+00:00,2023-01-24 17:34:27+00:00,Yunxiao Zengjiang Wind Farm,"The project installs and runs 15 wind turbines with a single unit capacity of 2,000kW, with a total installed capacity of 30MW. After the project runs normally, it can provide on-grid power to the East China Power Grid every year. The capacity is 65,668.9MWh, which is equivalent to the annual operating hours of 2,189 hours, and the power plant load factor is 0.250. Without this project, the electricity generated will be provided by the East China Power Grid, which is also the baseline scenario of this project. The East China Power Grid is dominated by thermal power. The zero-emission wind power of this project will effectively replace part of the electricity produced by fossil fuel power plants in the East China Power Grid, avoiding CO2 emissions during the power generation process corresponding to the replaced power, thereby realizing greenhouse gas emission reduction. It is estimated that this project can reduce greenhouse gas emissions by 45,365 tCO2e each year.",Gold Standard for the Global Goals,45365,2021-01-31,2026-01-31,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,11556,https://platform.sustain-cert.com/public-project/2756,"Profit Carbon Environmental Energy Technology (Shanghai) Co., Ltd.",China,CN,,,VER,Standalone,,,,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",42682.0,0.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3507,2022-04-15 01:22:01+00:00,2023-03-23 10:16:01+00:00,CNOOC Weifang Binhai Wind Farm Phase II Project,"The project is located in Weifang City, Shandong Province, China. It uses clean renewable energy to generate electricity, and the power generated is integrated into the North China Power Grid, replacing part of the North China Power Grid's thermal power, thereby reducing greenhouse gas (CO2) emissions from thermal power generation in the North China Power Grid area. As a renewable energy power generation project, the development of this project meets the development requirements of China's energy industry and is conducive to the sustainable development of the energy industry and the local area. 
This project installs and runs 33 wind turbines with a single unit capacity of 1,500kW, with a total installed capacity of 49.5MW. After the project runs normally, it can provide on-grid power to the North China Power Gird every year. The capacity is 98,390MWh, which is equivalent to the annual operating hours of 1,988 hours, and the power plant load factor is 0.227. Without this project, the electricity generated will be provided by the North China Power Gird, which is also the baseline scenario of this project. The North China Power Gird is dominated by thermal power. The zero-emission wind power of this project will effectively replace part of the electricity produced by fossil fuel power plants in the North China Power Gird, avoiding CO2 emissions during the power generation process corresponding to the replaced power, thereby realizing greenhouse gas emission reduction. It is estimated that this project can reduce greenhouse gas emissions by 81,358 tCO2e each year.",Gold Standard for the Global Goals,81358,2021-07-01,2026-06-30,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,11560,https://platform.sustain-cert.com/public-project/2760,"Profit Carbon Environmental Energy Technology (Shanghai) Co., Ltd.",China,CN,,,VER,Standalone,,,,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",102641.0,0.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3506,2022-04-15 01:18:34+00:00,2023-02-15 09:16:46+00:00,CNOOC Pingyin Wind Farm Phase I project,"The project is located in Pingyin County, Jinan City, Shandong Province, the People's Republic of China. This project uses clean renewable energy to generate electricity, and the power generated is integrated into the North China Power Grid, replacing part of the North China Power Grid's thermal power, thereby reducing greenhouse gas (CO2) emissions from thermal power generation in the North China Power Grid area. As a renewable energy power generation project, the development of this project meets the development requirements of China's energy industry and is conducive to the sustainable development of the energy industry and the local area.
This project installs and runs 33 wind turbines with a single unit capacity of 1,500kW, with a total installed capacity of 49.5MW. After the project runs normally, it can provide on-grid power to the North China Power Grid every year. The capacity is 101,480MWh, which is equivalent to the annual operating hours of 2,050.1 hours. Without this project, the electricity generated will be provided by the North China Power Grid, which is also the baseline scenario of this project. The North China Power Grid is dominated by thermal power. The zero-emission wind power of this project will effectively replace part of the electricity produced by fossil fuel power plants in the North China Power Grid, avoiding CO2 emissions during the power generation process corresponding to the replaced power, thereby realizing greenhouse gas emission reduction. It is estimated that this project can reduce greenhouse gas emissions by 83,913 tCO2e each year.",Gold Standard for the Global Goals,83913,2021-09-01,2026-08-31,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,11559,https://platform.sustain-cert.com/public-project/2759,"Profit Carbon Environmental Energy Technology (Shanghai) Co., Ltd.",China,CN,,,VER,Standalone,,,,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",123330.0,44936.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3505,2022-04-14 06:15:36+00:00,2023-03-29 04:56:48+00:00,Dengzhou AMMS GHG Mitigation Project,"The project activity is to treat the manure and wastewater from swine farms in Dengzhou city, Nanyang City, Henan Province. It consists of seven subsidiary swine farms. Each subsidiary swine farm installs one animal waste management system (AWMS), and the manure is treated on site. The purpose of the project activity is to treat the manure and wastewater to avoid methane emissions generated in the baseline uncovered anaerobic lagoons.
All the manure and wastewater are collected and then be separated first. The solid will be treated in aerobic composting system and the organic fertilizers will be produced, which partly will be supplied to the farmers living around free and others will be sold out to the market. The liquid will be treated through anaerobic digestion and the biogas generated during the treatment process will be captured and then sent to the boiler for heat generation. Total 5,595.63*104m3 biogas are expected to be generated annually. Surplus biogas will be destroyed through the flaring system. The sludge produced from anaerobic digestion will be treated together with the separated solid through aerobic composting, the effluent will be supplied to the farmers living around free for agriculture irrigation. 
Benefited from the “waste-biogas-fertilizer” pattern, harmlessness and ecological utilization of the swine manure can be realized. One boiler will be installed in each subsidiary swine farm and total 1,678,685GJ of heat are expected to be generated. And all the heat generated are used by the operation of AWMSs and swine farms, which was provided by the coal-fired boiler without the proposed project. Since all the heat is used by the operation of AWMSs and swine farms, therefore the baseline emissions associated with heat generation will not be claimed, which is conservative.",Gold Standard for the Global Goals,461437,2021-09-01,2026-08-31,ACM0010 GHG emission reductions from manure management systems,Biogas - Heat,Large Scale,11595,https://platform.sustain-cert.com/public-project/2842,"Sirreon Technology & Development (Beijing) Co.,Ltd",China,CN,,,VER,Standalone,,,,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",0.0,0.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3500,2022-03-15 16:29:14+00:00,2022-11-18 07:43:55+00:00,Bundling of household biogas plants for thermal energy applications,Project activity includes bundling of household biogas plants for thermal energy applications and thus reducing the usage of firewood in the baseline.,Gold Standard for the Global Goals,36000,2021-03-01,2026-02-28,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Biogas - Heat,Small Scale,11539,https://platform.sustain-cert.com/public-project/2740,GRENEITY INFOCOM SERVICE PRIVATE LIMITED,India,IN,,,VER,Standalone,,,,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",35133.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3462,2021-11-18 11:40:12+00:00,2023-03-20 14:40:03+00:00,Bundled household biogas plants project in Jammu and Punjab ,"The project activity is targeting to bundle 8424 household biogas plants located in rural parts of Jammu and Punjab states of India commissioned from December 2020 to October 2021.The project biogas plants replace commonly used inefficient wood fired mud stoves thereby replacing firewood consumption. The household biogas plants utilize cattle dung in the digester for the production of biogas which is burnt in gas stoves for household cooking’s. This leads to reduction of greenhouse gas emissions by displacing conventionally used non-renewable biomass with renewable biogas. In addition, the hygienic conditions in the rural areas will be improved by an appropriate disposal of waste. Further, residue from the bio digesters can be used as organic fertilizer and will improve soil fertility in rural areas. In addition, the hygienic conditions in the rural areas will be improved by an appropriate disposal of waste. Further, residue from the bio digesters can be used as organic fertilizer and will improve soil fertility in rural areas.  
 ",Gold Standard for the Global Goals,40129,2020-12-15,2025-12-14,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Biogas - Heat,Small Scale,11441,https://platform.sustain-cert.com/public-project/2637,Value Network Venture Advisory Services Pte. Ltd.,India,IN,,,VER,Standalone,,,,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",26244.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3461,2021-11-16 09:43:26+00:00,2023-02-06 05:09:32+00:00,GS10884 - KOKO Kenya - Ethanol Cookstoves Program - CPA-0002,"The project involves distribution of bio-ethanol fuel cookstoves and promote its use for cooking purposes in households in Kenya. KOKO will enable distribution of high efficiency ethanol cookstoves and last-mile delivery of bio-ethanol fuel to the target customers through a network of fuel-ATMs (KOKOpoints) installed in local shop. In the absence of the project activity, the use of unimproved cookstoves consuming high quantity of non-renewable woody biomass (charcoal & fuelwood) would have continued for cooking purpose which is also the existing pre-project scenario. The implementation of the CPA will substantially reduce the consumption of non-renewable woody biomass in the households. ",Gold Standard for the Global Goals,1081893,2020-08-28,2025-08-27,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Energy Efficiency - Domestic,Small Scale,11440,https://platform.sustain-cert.com/public-project/2636,KOKO Network limited,Kenya,KE,,,VER,VPA,2841,10884,KOKO Kenya - Ethanol Cookstoves Program,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",1217740.0,0.0,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
3458,2021-11-04 18:15:18+00:00,2022-11-18 07:32:43+00:00,Installation of Household biogas plants in India,"Each household involved in the project activity will utilize the dung of its cows to feed the digester for the production of biogas for domestic purposes. The generated biogas from the plants to be used for the purpose of cooking and other thermal energy needs in households. The thermal energy generated from the project activity replaces the equal amount of thermal energy which otherwise would have been supplied from the woody biomass (fire-wood) based stove technology. Therefore, the project activity replaces firewood for equal thermal energy needs and thereby reduces harmful greenhouse gases in the atmosphere. In addition, the hygienic conditions in the rural areas will be improved by an appropriate disposal of waste. Further, residue from the bio digesters is used as organic fertilizer and will improve soil conditions in rural areas. ",Gold Standard for the Global Goals,35000,2020-11-23,2025-11-22,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Biogas - Heat,Small Scale,11437,https://platform.sustain-cert.com/public-project/2633,GRENEITY INFOCOM SERVICE PRIVATE LIMITED,India,IN,,,VER,Standalone,,,,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",45234.0,0.0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3448,2021-10-26 17:40:34+00:00,2022-11-21 09:18:05+00:00,Installation of Household Biogas plants in various states of India,"The project activity aims to replace the commonly used inefficient wood fired mud stove technology, with efficient biogas based cook stove, which is clean and sustainable. The project activity involves bundling household biogas plants located in the various states of India with varying capacities – 2m3, 3m3, 4m3 and 6m3. 

Each household will utilize the dung of its cows to feed the digester for the production of biogas for domestic purposes. The generated biogas from the plants to be used for the purpose of cooking and other thermal energy needs in households. The thermal energy generated from the project activity replaces the equal amount of thermal energy which otherwise would have been supplied from the woody biomass (fire-wood) based stove technology. Therefore, the project activity replaces firewood for equal thermal energy needs and thereby reduces harmful greenhouse gases in the atmosphere. In addition, the hygienic conditions in the rural areas will be improved by an appropriate disposal of waste. Further, residue from the bio digesters is used as organic fertilizer and will improve soil conditions in rural areas. ",Gold Standard for the Global Goals,46657,2020-11-15,2025-11-14,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Biogas - Heat,Small Scale,11427,https://platform.sustain-cert.com/public-project/2623,GRENEITY INFOCOM SERVICE PRIVATE LIMITED,India,IN,,,VER,Standalone,,,,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",64532.0,0.0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3447,2021-10-26 17:30:16+00:00,2022-11-09 15:33:22+00:00,Installation of Household Biogas plants in Punjab - 1,"The project activity aims to replace the commonly used inefficient wood fired mud stove technology, with efficient biogas based cook stove, which is clean and sustainable. The project activity involves bundling household biogas plants located in the state of Punjab, India with varying capacities – 4m3 and 6m3. The proposed project activity includes 6,468 digesters which were implemented between 15 November, 2020 and 02 February, 2021. 

Each household will utilize the dung of its cows to feed the digester for the production of biogas for domestic purposes. The generated biogas from the plants to be used for the purpose of cooking and other thermal energy needs in households. The thermal energy generated from the project activity replaces the equal amount of thermal energy which otherwise would have been supplied from the woody biomass (fire-wood) based stove technology. Therefore, the project activity replaces firewood for equal thermal energy needs and thereby reduces harmful greenhouse gases in the atmosphere. In addition, the hygienic conditions in the rural areas will be improved by an appropriate disposal of waste. Further, residue from the bio digesters is used as organic fertilizer and will improve soil conditions in rural areas. 

Project Scenario:
The project activity involves bundling of 6,468 household biogas plants located in the state of Punjab, India with varying capacities – 4m3 and 6m3. The project development is performed & maintained by Dhaneshwari Mahila Sewa Sansthan and its supported NGOs. Project activity involves installation of new biogas plant in the households of Punjab and produced biogas will be used in the biogas stoves for thermal energy needs.  Hence, the project activity is a Greenfield project activity.  The size of the bio digesters varies, depending on the number of people and number of cattle available per household.
Residues from the bio digesters are used as organic fertilizer in the garden area and fields of the local people.
Project activity will result in average saving of 33,001 tCO2e/year.
",Gold Standard for the Global Goals,33000,2020-11-15,2025-11-14,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Biogas - Heat,Small Scale,11426,https://platform.sustain-cert.com/public-project/2622,GRENEITY INFOCOM SERVICE PRIVATE LIMITED,India,IN,,,VER,Standalone,,,,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",38117.0,0.0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3441,2021-10-10 02:59:41+00:00,2023-01-03 12:11:40+00:00,10MW Iris (Baruthankanda) Solar Power Project (2018-SOP-004-10.0MW) ,This VPA involves implementation of small-scale solar PV electricity generation units to avoid the emissions of Carbon Dioxide to the atmosphere from the fossil fuel based power generation that would have otherwise been implemented to supply electricity to the people. ,Gold Standard for the Global Goals,15065,2019-02-08,2024-02-07,AMS-I.D. Grid connected renewable electricity generation,Other,Small Scale,11420,https://platform.sustain-cert.com/public-project/2616,Koho Trading and Consultancy (Private) Limited,Sri Lanka,LK,,,VER,VPA,3437,11416,Programme of Activities for Small Scale Solar and Wind Power Generation in Sri Lanka ,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",29044.0,0.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3440,2021-10-10 02:57:22+00:00,2023-01-03 12:11:28+00:00,10MW Anorchi Lanka (Baruthankanda) Solar Power Project (2018-SOP-003-10.0MW) ,This VPA involves implementation of small-scale solar PV electricity generation units to avoid the emissions of Carbon Dioxide to the atmosphere from the fossil fuel based power generation that would have otherwise been implemented to supply electricity to the people. ,Gold Standard for the Global Goals,15065,2019-02-08,2024-02-07,AMS-I.D. Grid connected renewable electricity generation,Other,Small Scale,11419,https://platform.sustain-cert.com/public-project/2615,Koho Trading and Consultancy (Private) Limited,Sri Lanka,LK,,,VER,VPA,3437,11416,Programme of Activities for Small Scale Solar and Wind Power Generation in Sri Lanka ,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",28877.0,0.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
