id,created_at,updated_at,name,description,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id,sustaincert_url,project_developer,country,country_code,latitude,longitude,carbon_stream,programme_of_activities,poa_project_id,poa_project_sustaincert_id,poa_project_name,sustainable_development_goals,VER_issued_credits,VER_retired_credits,Goal_8,Goal_13,Goal_5,Goal_7,Goal_1,Goal_3,Goal_12,Goal_15,Goal_6,Goal_4,Goal_17,Goal_2,Goal_11,Goal_9,Goal_10,Goal_16,Goal_14,crediting_days,VER_sold_percentage,VER_sold_percentage_per_day,continent_code
3595,2022-06-23 05:52:18+00:00,2023-03-28 12:23:43+00:00,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA015,"The project involves providing access to clean and affordable cooking energy services in various states of India through dissemination of improved, energy efficient cook stoves.

",Gold Standard for the Global Goals,39126,2022-03-01,2027-03-01,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,11634,https://platform.sustain-cert.com/public-project/2881,Greenway Grameen Infra Private Limited,India,IN,,,VER,VPA,2775,10818,Dissemination of Improved Cookstoves in India by Greenway,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1826,0.0,0.0,AS
3594,2022-06-23 05:52:03+00:00,2023-03-28 12:23:07+00:00,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA014,"The project involves providing access to clean and affordable cooking energy services in various states of India through dissemination of improved, energy efficient cook stoves.

",Gold Standard for the Global Goals,39126,2022-01-21,2027-01-21,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,11633,https://platform.sustain-cert.com/public-project/2880,Greenway Grameen Infra Private Limited,India,IN,,,VER,VPA,2775,10818,Dissemination of Improved Cookstoves in India by Greenway,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}]",0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1826,0.0,0.0,AS
3593,2022-06-23 05:51:46+00:00,2023-03-28 12:22:37+00:00,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA013,"The project involves providing access to clean and affordable cooking energy services in various states of India through dissemination of improved, energy efficient cook stoves.

",Gold Standard for the Global Goals,39126,2021-12-20,2026-12-20,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,11632,https://platform.sustain-cert.com/public-project/2879,Greenway Grameen Infra Private Limited,India,IN,,,VER,VPA,2775,10818,Dissemination of Improved Cookstoves in India by Greenway,"[{'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1826,0.0,0.0,AS
3592,2022-06-23 05:51:34+00:00,2023-03-28 12:21:56+00:00,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA012,"The project involves providing access to clean and affordable cooking energy services in various states of India through dissemination of improved, energy efficient cook stoves.

",Gold Standard for the Global Goals,39126,2021-11-20,2026-11-20,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,11631,https://platform.sustain-cert.com/public-project/2878,Greenway Grameen Infra Private Limited,India,IN,,,Reporting Only,VPA,2775,10818,Dissemination of Improved Cookstoves in India by Greenway,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1826,0.0,0.0,AS
3591,2022-06-23 05:51:22+00:00,2023-03-28 12:21:19+00:00,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA011,"The project involves providing access to clean and affordable cooking energy services in various states of India through dissemination of improved, energy efficient cook stoves.

",Gold Standard for the Global Goals,39126,2021-10-19,2026-10-19,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,11630,https://platform.sustain-cert.com/public-project/2877,Greenway Grameen Infra Private Limited,India,IN,,,Reporting Only,VPA,2775,10818,Dissemination of Improved Cookstoves in India by Greenway,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1826,0.0,0.0,AS
3590,2022-06-23 05:51:08+00:00,2023-03-28 12:20:46+00:00,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA010,"The project involves providing access to clean and affordable cooking energy services in various states of India through dissemination of improved, energy efficient cook stoves.

",Gold Standard for the Global Goals,39126,2021-09-27,2026-09-27,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,11629,https://platform.sustain-cert.com/public-project/2876,Greenway Grameen Infra Private Limited,India,IN,,,Reporting Only,VPA,2775,10818,Dissemination of Improved Cookstoves in India by Greenway,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1826,0.0,0.0,AS
3589,2022-06-23 05:51:01+00:00,2023-03-28 12:20:08+00:00,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA009,"The project involves providing access to clean and affordable cooking energy services in various states of India through dissemination of improved, energy efficient cook stoves.

",Gold Standard for the Global Goals,39126,2021-09-02,2026-09-01,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,11628,https://platform.sustain-cert.com/public-project/2875,Greenway Grameen Infra Private Limited,India,IN,,,VER,VPA,2775,10818,Dissemination of Improved Cookstoves in India by Greenway,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1825,0.0,0.0,AS
3581,2022-06-06 09:35:28+00:00,2023-04-14 09:23:09+00:00,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 06 - GS11505,"The small-scale project activity involves marketing, distributing, and financing improved cookstove and solar lighting systems, for low-income households and microentrepreneurs in India. Future sales of solar lighting systems may happen in any state but within the geographic boundary of the PoA i.e. the country of India. However, it will be ensured at all times that the threshold for SSC projects is not exceeded and the PoA eligibility criteria are met.

These products provide clean energy for cooking and renewable energy for lighting. The cookstoves distributed under the VPA replaces traditional cookstoves thereby reducing the amount of fuelwood used for cooking in the baseline by households and thus reducing GHG emissions corresponding to the fuelwood saving by the project activity. The solar lighting systems replace kerosene-based lamps in households, which would have resulted in GHG emissions due to burning of fossil fuel i.e. kerosene.",Gold Standard for the Global Goals,0,2020-03-20,2025-03-20,AMS-I.A. Electricity generation by the user,Energy Efficiency - Domestic,Small Scale,11505,https://platform.sustain-cert.com/public-project/2706,MicroEnergy Credits,India,IN,,,VER,VPA,3501,11450,MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}]",0.0,0.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1826,0.0,0.0,AS
3579,2022-06-06 09:34:45+00:00,2023-04-19 13:51:12+00:00,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 26 - Clear Sky Partners – GS11496,"The small-scale project activity involves marketing, education, distributing, and financing improved cookstoves and solar lighting systems, for low-income 
households and microentrepreneurs in India. Micro Energy Credits Corporation Private Limited is the Coordinating and Managing Entity of this PoA and coordinates efforts of  project activity implementers to distribute Clean Energy Products in India.",Gold Standard for the Global Goals,0,2019-11-30,2024-11-29,AMS-I.A. Electricity generation by the user,Energy Efficiency - Domestic,Small Scale,11496,https://platform.sustain-cert.com/public-project/2697,MicroEnergy Credits,India,IN,,,VER,VPA,3501,11450,MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}]",0.0,0.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1826,0.0,0.0,AS
3577,2022-06-06 09:34:32+00:00,2023-04-19 13:51:56+00:00,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 24 - Clear Sky Partners – GS11498,"The small-scale project activity involves marketing, education, distributing, and financing improved cookstoves and solar lighting systems, for low-income 
households and microentrepreneurs in India. Micro Energy Credits Corporation Private Limited is the Coordinating and Managing Entity of this PoA and coordinates efforts of  project activity implementers to distribute Clean Energy Products in India.",Gold Standard for the Global Goals,0,2019-11-30,2024-11-29,AMS-I.A. Electricity generation by the user,Energy Efficiency - Domestic,Small Scale,11498,https://platform.sustain-cert.com/public-project/2699,MicroEnergy Credits,India,IN,,,VER,VPA,3501,11450,MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India,"[{'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",0.0,0.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1826,0.0,0.0,AS
3574,2022-06-06 09:34:07+00:00,2023-04-19 13:55:24+00:00,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 21 - Clear Sky Partners – GS11501,"The small-scale project activity involves marketing, education, distributing, and financing improved cookstoves and solar lighting systems, for low-income 
households and microentrepreneurs in India. MicroEnergy Credits Corporation Private Limited is the Coordinating and Managing Entity of this PoA and coordinates efforts of project activity implementers to distribute Clean Energy Products in India.",Gold Standard for the Global Goals,0,2019-06-21,2024-06-20,AMS-I.A. Electricity generation by the user,Energy Efficiency - Domestic,Small Scale,11501,https://platform.sustain-cert.com/public-project/2702,MicroEnergy Credits,India,IN,,,VER,VPA,3501,11450,MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",0.0,0.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1826,0.0,0.0,AS
3572,2022-06-06 09:33:53+00:00,2023-04-19 13:56:22+00:00,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 19 - Clear Sky Partners – GS11503,"The small-scale  project activity involves marketing, education, distributing, and financing improved cookstoves and solar lighting systems, for low-income 
households and microentrepreneurs in India. MicroEnergy Credits Corporation Private Limited is the Coordinating and Managing Entity of this PoA and coordinates efforts of project activity implementers to distribute Clean Energy Products in India.
",Gold Standard for the Global Goals,0,2019-06-21,2024-06-20,AMS-I.A. Electricity generation by the user,Energy Efficiency - Domestic,Small Scale,11503,https://platform.sustain-cert.com/public-project/2704,MicroEnergy Credits,India,IN,,,VER,VPA,3501,11450,MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}]",0.0,0.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1826,0.0,0.0,AS
3566,2022-06-06 09:32:07+00:00,2023-04-06 11:52:59+00:00,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 18 - GS11486,"The small-scale project activity involves marketing, distributing, and financing improved cookstoves and solar lighting systems, for low-income households and microentrepreneurs in India. Future sales of solar lighting systems may happen in any state but within the geographic boundary of the PoA i.e. the country of India. However, it will be ensured at all times that the threshold for SSC projects is not exceeded and the PoA eligibility criteria are met.

These products provide clean energy for cooking and renewable energy for lighting. The cookstoves distributed under the VPA replaces traditional cookstoves thereby reducing the amount of fuelwood used for cooking in the baseline by households and thus reducing GHG emissions corresponding to the fuelwood saving by the project activity. The solar lighting systems replace kerosene-based lamps in households, which would have resulted in GHG emissions due to burning of fossil fuel i.e. kerosene.",Gold Standard for the Global Goals,0,2019-01-25,2024-01-24,AMS-I.A. Electricity generation by the user,Energy Efficiency - Domestic,Small Scale,11486,https://platform.sustain-cert.com/public-project/2687,MicroEnergy Credits,India,IN,,,VER,VPA,3501,11450,MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",66392.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1825,0.0,0.0,AS
